Customer ID,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data
7603-USHJS,Yes,14.96,Yes,Yes,Fiber Optic,59,No,No,No,No,No,No,Yes,Yes
7605-BDWDC,No,1,,Yes,DSL,10,Yes,Yes,No,Yes,No,Yes,Yes,Yes
7605-SNLQG,Yes,6.49,No,Yes,DSL,22,No,No,Yes,No,No,No,No,Yes
7606-BPHHN,Yes,30.44,No,No,,0,,,,,,,,
7607-QKKTJ,Yes,33.45,Yes,Yes,Fiber Optic,69,No,Yes,Yes,No,No,Yes,Yes,No
7608-RGIRO,Yes,17.56,Yes,No,,0,,,,,,,,
7609-NRNCA,Yes,42.42,No,No,,0,,,,,,,,
7609-YBPXG,Yes,18.54,Yes,Yes,DSL,26,Yes,No,Yes,Yes,Yes,Yes,Yes,No
7610-TVOPG,Yes,7.96,Yes,No,,0,,,,,,,,
7611-YKYTC,Yes,38.82,No,Yes,Fiber Optic,19,Yes,No,No,No,No,No,No,Yes
7613-LLQFO,Yes,12.36,Yes,Yes,Fiber Optic,23,No,No,No,No,Yes,No,No,Yes
7614-QVWQL,No,1,,Yes,DSL,5,No,Yes,No,No,Yes,Yes,Yes,No
7615-ESMYF,No,1,,Yes,Cable,51,No,No,No,No,Yes,Yes,Yes,Yes
7617-EYGLW,Yes,46.59,No,No,,0,,,,,,,,
7619-ODSGN,Yes,17.27,Yes,Yes,DSL,18,Yes,No,No,No,No,No,No,Yes
7619-PLRLP,Yes,37.14,Yes,Yes,Cable,4,Yes,Yes,Yes,No,No,Yes,Yes,Yes
7621-VPNET,Yes,20.58,Yes,Yes,Fiber Optic,13,No,No,Yes,Yes,No,No,No,Yes
7622-FWGEW,Yes,31.68,No,Yes,DSL,30,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes
7622-NXQZR,No,1,,Yes,DSL,48,No,No,No,Yes,No,No,No,Yes
7623-HKYRK,Yes,27.78,No,No,,0,,,,,,,,
7623-TRNQN,Yes,39.6,No,Yes,DSL,17,No,No,No,Yes,No,No,No,Yes
7625-XCQRH,Yes,15.6,Yes,Yes,Fiber Optic,4,No,No,No,No,No,No,No,Yes
7627-JKIAZ,Yes,37.49,Yes,Yes,Fiber Optic,29,No,No,Yes,No,No,No,No,Yes
7629-WFGLW,Yes,11.55,Yes,Yes,Fiber Optic,27,Yes,Yes,Yes,Yes,No,No,No,Yes
7629-WIXZF,Yes,6.83,No,Yes,DSL,17,Yes,No,No,No,No,Yes,Yes,Yes
7632-MNYOY,Yes,9.9,Yes,Yes,Fiber Optic,25,No,Yes,Yes,Yes,Yes,Yes,No,Yes
7632-YUTXB,Yes,13.06,No,No,,0,,,,,,,,
7633-MVPUY,Yes,49.29,No,Yes,Cable,22,Yes,Yes,No,Yes,No,No,No,Yes
7634-HLQJR,Yes,1.44,No,No,,0,,,,,,,,
7634-WSWDB,No,1,,Yes,DSL,51,Yes,No,No,No,No,Yes,Yes,Yes
7636-OWBPG,No,1,,Yes,DSL,4,No,Yes,No,No,No,No,No,Yes
7636-PEPNS,Yes,22.65,No,Yes,Cable,25,No,No,No,No,No,No,No,No
7636-XUHWW,Yes,3.82,No,No,,0,,,,,,,,
7638-QVMVY,Yes,26.09,No,Yes,Fiber Optic,2,No,No,No,No,Yes,No,No,Yes
7639-LIAYI,Yes,29.16,Yes,Yes,Cable,73,Yes,No,No,Yes,Yes,Yes,Yes,Yes
7639-OPLNG,Yes,27.97,Yes,Yes,Cable,2,Yes,Yes,Yes,Yes,Yes,No,No,Yes
7639-SUPCW,Yes,3.95,No,Yes,DSL,30,Yes,No,No,No,No,No,No,No
7641-EUYET,Yes,49.11,Yes,Yes,Fiber Optic,17,Yes,Yes,Yes,No,Yes,No,No,Yes
7641-TQFHN,Yes,14.72,Yes,Yes,Fiber Optic,85,No,No,No,Yes,Yes,Yes,Yes,Yes
7643-RCHXS,Yes,41.84,No,No,,0,,,,,,,,
7644-OMVMY,Yes,15.51,No,No,,0,,,,,,,,
7647-GYYKX,Yes,41.93,No,No,,0,,,,,,,,
7649-PHJVR,Yes,33.48,No,No,,0,,,,,,,,
7649-SIJJF,Yes,10.97,Yes,Yes,DSL,20,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes
7654-YWJUF,Yes,15.2,No,Yes,Fiber Optic,21,Yes,No,Yes,Yes,No,No,No,Yes
7657-DYEPJ,Yes,5.75,No,Yes,Cable,30,No,Yes,Yes,Yes,Yes,No,No,Yes
7658-UYUQS,Yes,22.3,No,Yes,Fiber Optic,9,No,No,Yes,No,Yes,No,No,Yes
7660-HDPJV,Yes,10.08,No,Yes,Fiber Optic,18,No,No,No,No,No,No,No,Yes
7661-CPURM,Yes,43.11,No,Yes,Fiber Optic,2,No,No,No,Yes,No,Yes,Yes,Yes
7663-CUXZB,Yes,14.98,Yes,Yes,Fiber Optic,19,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
7663-RGWBC,Yes,8.77,No,Yes,DSL,10,No,No,No,No,No,No,No,Yes
7663-YJHSN,Yes,44.27,Yes,Yes,Fiber Optic,8,Yes,Yes,Yes,Yes,Yes,No,No,No
7663-ZTEGJ,Yes,49.92,Yes,Yes,Fiber Optic,23,No,Yes,Yes,Yes,No,Yes,Yes,No
7665-NKLAV,No,1,,Yes,Cable,71,Yes,No,Yes,Yes,No,No,No,Yes
7665-TOALD,Yes,14.19,No,Yes,Fiber Optic,59,No,No,No,No,No,No,Yes,Yes
7665-VIGUD,Yes,17.4,No,No,,0,,,,,,,,
7666-WKRON,Yes,24.45,No,Yes,Fiber Optic,27,No,No,Yes,Yes,No,No,No,Yes
7668-XCFYV,Yes,3.83,Yes,Yes,Fiber Optic,20,No,No,No,No,Yes,Yes,No,Yes
7669-LCRSD,Yes,17.27,No,Yes,Cable,29,No,No,No,No,Yes,No,No,Yes
7670-ZBPOQ,Yes,26.36,Yes,Yes,DSL,8,Yes,No,No,Yes,No,No,No,No
7672-VFMXZ,Yes,15.48,No,Yes,Cable,15,Yes,No,No,Yes,No,No,No,Yes
7673-BQGKU,Yes,11.47,No,No,,0,,,,,,,,
7673-LPRNY,Yes,48.88,Yes,Yes,DSL,12,Yes,No,Yes,No,Yes,Yes,Yes,Yes
7674-YTAFD,Yes,42.29,No,Yes,Fiber Optic,13,No,Yes,No,Yes,No,No,No,Yes
7675-OZCZG,Yes,30.14,No,Yes,DSL,6,No,No,No,No,No,No,No,No
7677-SJJJK,Yes,48.39,No,No,,0,,,,,,,,
7682-AZNDK,Yes,18.36,No,Yes,Fiber Optic,85,No,Yes,Yes,No,Yes,No,No,Yes
7683-CBDKJ,Yes,45.6,No,Yes,Cable,19,Yes,Yes,No,No,Yes,No,No,Yes
7684-XSZIY,Yes,20.42,Yes,No,,0,,,,,,,,
7688-AWMDX,Yes,48.32,No,Yes,DSL,59,Yes,No,No,Yes,No,No,No,Yes
7690-KPNCU,Yes,26.64,No,Yes,DSL,71,Yes,No,Yes,No,Yes,Yes,Yes,Yes
7691-KGKGP,Yes,2.11,No,Yes,DSL,19,No,Yes,No,Yes,Yes,No,No,Yes
7691-XVTZH,Yes,28.36,Yes,Yes,Fiber Optic,82,No,No,Yes,No,Yes,No,No,Yes
7693-LCKZL,Yes,11.54,Yes,Yes,Fiber Optic,19,No,Yes,No,No,No,No,No,Yes
7693-QPEFS,Yes,42.19,Yes,Yes,Fiber Optic,11,No,No,No,No,No,No,No,Yes
7694-VLBWQ,Yes,8.18,Yes,Yes,Fiber Optic,3,No,Yes,Yes,No,Yes,Yes,Yes,Yes
7695-PKLCZ,Yes,48.41,No,No,,0,,,,,,,,
7696-AMHOD,Yes,9.07,No,Yes,DSL,82,No,Yes,Yes,No,Yes,Yes,Yes,Yes
7696-CFTAT,Yes,8.21,No,No,,0,,,,,,,,
7698-YFGEZ,Yes,25.99,No,No,,0,,,,,,,,
7703-ZEKEF,Yes,18.7,Yes,Yes,Fiber Optic,24,No,No,Yes,No,No,No,No,Yes
7706-DZNKK,Yes,44.53,No,No,,0,,,,,,,,
7706-YLMQA,Yes,10,No,No,,0,,,,,,,,
7707-PYBBH,Yes,36.98,No,Yes,DSL,21,Yes,Yes,No,Yes,No,No,No,Yes
7710-JSYOA,Yes,28.53,Yes,Yes,Fiber Optic,24,No,Yes,No,Yes,No,Yes,Yes,Yes
7711-GQBZC,Yes,19.49,Yes,No,,0,,,,,,,,
7711-YIJWC,Yes,12.72,No,Yes,Cable,48,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
7714-YXSMB,Yes,25.66,Yes,Yes,Fiber Optic,3,No,No,Yes,No,Yes,Yes,Yes,Yes
7716-YTYHG,Yes,23.95,Yes,Yes,Fiber Optic,30,No,No,No,No,No,Yes,Yes,Yes
7717-BICXI,Yes,15.65,No,No,,0,,,,,,,,
7718-RXDGG,Yes,24.17,No,Yes,Fiber Optic,10,No,No,No,No,No,No,No,No
7718-UPSKJ,Yes,24.17,No,Yes,Fiber Optic,5,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes
7721-DVEKZ,Yes,23.67,No,No,,0,,,,,,,,
7721-JXEAW,No,1,,Yes,DSL,69,No,Yes,No,No,No,Yes,Yes,Yes
7722-CVFXN,Yes,7.25,Yes,Yes,Fiber Optic,57,No,Yes,No,Yes,Yes,Yes,Yes,Yes
7722-VJRQD,No,1,,Yes,Cable,15,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
7727-SHVZV,Yes,43.83,No,No,,0,,,,,,,,
7729-JTEEC,Yes,30.87,No,Yes,DSL,19,No,No,No,No,No,No,No,Yes
7729-XBTWX,Yes,31.53,No,No,,0,,,,,,,,
7730-CLDSV,Yes,35.21,Yes,Yes,Fiber Optic,10,No,Yes,Yes,Yes,No,Yes,Yes,Yes
7730-IUTDZ,Yes,34,No,Yes,Fiber Optic,11,Yes,No,No,No,No,No,No,Yes
7733-UDMTP,No,1,,Yes,DSL,26,No,Yes,Yes,No,Yes,Yes,Yes,Yes
7734-DBOAI,No,1,,Yes,DSL,12,No,No,No,Yes,Yes,No,No,No
7739-LAXOG,Yes,46.92,Yes,Yes,Fiber Optic,9,No,No,Yes,No,No,Yes,Yes,No
7740-BTPUX,Yes,12.91,Yes,Yes,Fiber Optic,21,No,Yes,Yes,Yes,Yes,Yes,No,Yes
7740-KKCXF,No,1,,Yes,DSL,6,No,Yes,No,No,No,No,No,Yes
7742-MYPGI,Yes,49.45,No,Yes,DSL,10,No,No,No,Yes,No,No,No,Yes
7743-EXURX,Yes,3.85,No,Yes,DSL,20,No,No,Yes,No,No,No,No,Yes
7746-AWNQW,No,1,,Yes,DSL,2,No,No,Yes,Yes,No,No,No,Yes
7746-QYVCO,Yes,21.04,No,Yes,Cable,17,Yes,Yes,No,No,No,No,No,Yes
7748-UMTRK,Yes,37.42,Yes,Yes,Fiber Optic,17,No,No,No,Yes,Yes,Yes,Yes,Yes
7750-EYXWZ,No,1,,Yes,Cable,24,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes
7752-XUSCI,Yes,10.7,Yes,Yes,Fiber Optic,71,No,Yes,Yes,No,Yes,Yes,Yes,Yes
7753-USQYQ,Yes,27.65,No,Yes,Cable,26,No,Yes,No,Yes,No,Yes,Yes,No
7754-IXRMC,Yes,12.46,No,Yes,DSL,14,No,No,No,No,No,No,No,Yes
7758-UJWYS,No,1,,Yes,DSL,29,No,No,No,Yes,Yes,No,No,Yes
7758-XKCBS,No,1,,Yes,DSL,29,No,No,No,Yes,No,No,No,No
7760-OYPDY,Yes,5.85,No,Yes,Fiber Optic,19,No,No,No,No,Yes,No,No,No
7762-ONLJY,Yes,44.13,No,No,,0,,,,,,,,
7762-URZQH,Yes,23.51,Yes,Yes,Fiber Optic,52,Yes,No,Yes,No,Yes,Yes,Yes,Yes
7764-BDPEE,Yes,19.58,No,No,,0,,,,,,,,
7765-LWVVH,Yes,18.74,Yes,Yes,Fiber Optic,19,Yes,Yes,No,No,Yes,No,No,Yes
7766-CLTIC,Yes,8.35,No,Yes,Cable,29,No,No,No,Yes,No,Yes,Yes,Yes
7767-UXAGJ,Yes,28.25,Yes,Yes,Cable,9,No,No,No,No,No,No,No,Yes
7771-CFQRQ,Yes,30.06,No,Yes,DSL,57,No,Yes,No,Yes,No,Yes,Yes,No
7771-ZONAT,No,1,,Yes,DSL,19,No,No,Yes,Yes,Yes,Yes,Yes,Yes
7774-OJSXI,Yes,9.27,Yes,Yes,Fiber Optic,30,No,Yes,Yes,No,Yes,Yes,Yes,Yes
7776-QGYJC,Yes,40.68,No,Yes,Fiber Optic,76,No,No,Yes,Yes,No,No,No,Yes
7776-QWNFX,Yes,4.65,No,Yes,DSL,29,No,Yes,No,No,No,No,No,Yes
7777-UNYHB,Yes,24.65,No,No,,0,,,,,,,,
7779-LGOVN,Yes,46.5,Yes,Yes,Cable,4,No,No,No,No,No,Yes,No,Yes
7779-ORAEL,Yes,9.39,Yes,Yes,DSL,22,Yes,No,Yes,Yes,No,Yes,No,Yes
7780-OTDSO,Yes,11.3,Yes,Yes,Fiber Optic,16,Yes,No,No,No,Yes,Yes,Yes,Yes
7781-EWARA,No,1,,Yes,Cable,47,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes
7781-HVGMK,No,1,,Yes,DSL,30,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
7783-YKGDV,Yes,16.07,Yes,Yes,Fiber Optic,14,Yes,Yes,Yes,No,No,Yes,Yes,Yes
7785-RDVIG,Yes,10.13,No,No,,0,,,,,,,,
7786-WBJYI,Yes,30.95,Yes,Yes,Fiber Optic,26,No,Yes,No,No,No,No,No,Yes
7787-BNTZM,Yes,6.93,No,No,,0,,,,,,,,
7789-CRUVC,Yes,33.75,Yes,Yes,Fiber Optic,29,Yes,Yes,Yes,Yes,No,No,No,Yes
7789-HKSBS,Yes,35.38,Yes,Yes,Fiber Optic,7,Yes,No,Yes,No,Yes,Yes,Yes,Yes
7794-JASDG,Yes,45.77,No,Yes,DSL,20,Yes,No,No,No,No,No,No,Yes
7795-CFOCW,No,1,,Yes,DSL,10,Yes,No,Yes,Yes,No,No,No,Yes
7797-EJMDP,Yes,33.54,No,Yes,DSL,14,Yes,No,No,Yes,No,Yes,Yes,Yes
7798-JVXYM,Yes,37.01,No,Yes,DSL,29,No,No,No,Yes,Yes,Yes,Yes,Yes
7799-DSEWS,Yes,48.68,No,Yes,DSL,48,Yes,No,Yes,Yes,Yes,No,No,Yes
7799-LGRDP,Yes,25.53,Yes,No,,0,,,,,,,,
7801-CEDNV,Yes,9.01,No,Yes,DSL,5,Yes,No,No,No,No,No,No,Yes
7801-KICAO,Yes,11.36,Yes,Yes,Fiber Optic,13,No,No,No,No,No,No,No,Yes
7802-EFKNY,No,1,,Yes,DSL,7,No,No,No,No,No,No,No,Yes
7803-XOCCZ,Yes,31.96,No,Yes,Fiber Optic,26,Yes,No,Yes,Yes,No,No,No,Yes
7808-DVWEP,Yes,31.06,No,No,,0,,,,,,,,
7811-JIVPF,Yes,42.26,No,Yes,Cable,2,No,No,Yes,No,No,No,No,No
7812-FZHPE,Yes,18.26,Yes,No,,0,,,,,,,,
7813-TKCVO,Yes,27.96,No,No,,0,,,,,,,,
7813-ZGGAW,Yes,15.35,Yes,Yes,Fiber Optic,10,No,No,Yes,Yes,Yes,No,No,Yes
7814-LEEVE,Yes,6.64,No,No,,0,,,,,,,,
7815-PDTHL,Yes,42.8,No,No,,0,,,,,,,,
7816-VGHTO,No,1,,Yes,Cable,10,No,Yes,Yes,Yes,No,No,No,No
7817-BOQPW,Yes,41.37,Yes,Yes,Fiber Optic,28,No,No,No,No,No,No,No,Yes
7817-OMJNA,Yes,36.42,No,No,,0,,,,,,,,
7820-ZYGNY,Yes,9.21,Yes,Yes,Fiber Optic,28,No,Yes,No,No,No,Yes,Yes,No
7821-DPRQE,Yes,24.01,Yes,Yes,Fiber Optic,48,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes
7823-JSOAG,Yes,6.97,Yes,Yes,Fiber Optic,14,No,No,No,No,No,No,No,Yes
7824-PANSQ,Yes,44.67,Yes,Yes,Fiber Optic,8,No,No,No,Yes,No,No,No,Yes
7825-ECJRF,Yes,28.35,No,Yes,Fiber Optic,19,Yes,No,Yes,Yes,Yes,Yes,Yes,No
7825-GKXMW,Yes,22.11,No,Yes,DSL,18,No,No,No,No,No,No,No,No
7826-VVKWT,Yes,20.78,No,Yes,Fiber Optic,23,No,No,Yes,No,Yes,Yes,Yes,Yes
7831-QGOXH,Yes,24.4,Yes,Yes,Fiber Optic,71,No,No,No,No,Yes,No,Yes,Yes
7833-PKIHD,Yes,31.66,No,Yes,Cable,3,Yes,No,No,Yes,Yes,Yes,Yes,Yes
7838-LAZFO,Yes,9.91,No,Yes,Cable,19,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes
7839-NUIAA,Yes,26.7,Yes,Yes,DSL,30,Yes,Yes,No,No,No,No,No,No
7839-QRKXN,Yes,48.25,No,No,,0,,,,,,,,
7841-FCRQD,Yes,15.45,No,Yes,Cable,59,No,Yes,No,Yes,No,No,No,Yes
7841-TZDMQ,Yes,49.81,No,Yes,DSL,41,No,No,No,No,No,No,Yes,Yes
7845-URHJN,Yes,11.35,No,No,,0,,,,,,,,
7850-THJMU,Yes,12.71,No,No,,0,,,,,,,,
7850-VWJUU,Yes,24.04,No,Yes,Fiber Optic,22,Yes,No,No,No,No,No,No,Yes
7851-FLGGQ,No,1,,Yes,Cable,19,No,Yes,No,Yes,No,Yes,Yes,Yes
7851-WZEKY,Yes,38.51,Yes,Yes,Fiber Optic,25,No,No,No,No,Yes,Yes,Yes,Yes
7852-LECYP,Yes,48.15,Yes,Yes,Fiber Optic,6,Yes,Yes,No,No,No,Yes,Yes,Yes
7853-GVUDZ,Yes,3.09,No,No,,0,,,,,,,,
7853-OETYL,No,1,,Yes,DSL,13,Yes,No,No,No,No,No,No,Yes
7853-WNZSY,Yes,1.61,No,No,,0,,,,,,,,
7854-EDSSA,Yes,49.43,Yes,Yes,Cable,17,Yes,Yes,No,No,No,No,No,Yes
7854-EKTJL,Yes,29.81,No,No,,0,,,,,,,,
7854-FOKSF,No,1,,Yes,Cable,29,No,No,No,No,No,Yes,Yes,Yes
7855-DIWPO,Yes,30.59,No,Yes,Fiber Optic,11,No,No,No,No,No,No,No,Yes
7856-GANIL,Yes,2.38,Yes,Yes,Fiber Optic,20,No,Yes,Yes,Yes,Yes,No,No,Yes
7858-GTZSP,Yes,18.75,Yes,Yes,Fiber Optic,25,No,No,No,No,No,Yes,Yes,No
7860-KSUGX,Yes,32.67,Yes,Yes,Cable,48,Yes,Yes,Yes,No,No,No,No,Yes
7860-UXCRM,Yes,42.17,No,Yes,DSL,73,Yes,Yes,Yes,Yes,Yes,No,No,Yes
7861-UVUFT,Yes,28.3,No,Yes,Cable,28,No,No,Yes,No,Yes,No,No,Yes
7868-BGSZA,Yes,33.97,Yes,Yes,DSL,69,Yes,No,Yes,No,Yes,Yes,Yes,Yes
7868-TMWMZ,Yes,24.62,No,Yes,Fiber Optic,30,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes
7869-ZYDST,Yes,28.72,Yes,Yes,Cable,21,No,No,No,No,Yes,No,No,Yes
7872-BAAZR,Yes,30.31,No,No,,0,,,,,,,,
7872-RDDLZ,Yes,48.43,Yes,Yes,DSL,28,No,Yes,No,No,No,No,No,Yes
7873-CVMAW,Yes,46.1,Yes,Yes,DSL,27,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
7874-ECPQJ,Yes,27.37,No,No,,0,,,,,,,,
7876-AEHIG,No,1,,Yes,DSL,10,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
7876-BEUTG,Yes,26.54,Yes,Yes,DSL,18,No,No,No,No,No,No,No,Yes
7876-DNYAP,Yes,8.39,No,No,,0,,,,,,,,
7878-JGDKK,Yes,30.07,No,Yes,Cable,29,No,No,No,No,No,No,No,Yes
7878-RTCZG,Yes,2.38,No,No,,0,,,,,,,,
7879-CGSFV,Yes,42.19,No,Yes,Fiber Optic,51,Yes,Yes,No,No,Yes,Yes,Yes,Yes
7880-XSOJX,No,1,,Yes,DSL,23,Yes,Yes,No,Yes,No,No,No,Yes
7881-EVUAD,No,1,,Yes,DSL,21,Yes,Yes,No,No,No,Yes,Yes,Yes
7881-INRLC,Yes,14.12,Yes,Yes,Fiber Optic,3,No,Yes,No,No,Yes,Yes,Yes,Yes
7883-ROJOC,Yes,34.51,No,Yes,Cable,22,No,No,No,No,No,No,No,Yes
7890-VYYWG,No,1,,Yes,DSL,20,No,No,No,No,Yes,No,No,Yes
7892-POOKP,Yes,4.89,Yes,Yes,Fiber Optic,47,No,No,Yes,Yes,Yes,Yes,Yes,Yes
7892-QVYKW,Yes,9.84,Yes,Yes,Fiber Optic,71,No,No,No,No,No,Yes,Yes,Yes
7893-IXHRQ,Yes,15.91,No,No,,0,,,,,,,,
7895-VONWT,No,1,,Yes,Cable,59,No,No,Yes,No,Yes,Yes,Yes,Yes
7898-PDWQE,Yes,18.04,Yes,Yes,DSL,41,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes
7901-HXJVA,Yes,18.46,No,Yes,Fiber Optic,26,No,No,Yes,No,No,No,No,Yes
7901-IIDQV,Yes,7.52,Yes,Yes,Cable,85,No,No,No,Yes,No,No,No,Yes
7901-TBKJX,Yes,5.19,Yes,Yes,Fiber Optic,16,No,No,Yes,No,Yes,Yes,No,No
7903-CMPEY,Yes,17.51,Yes,Yes,Fiber Optic,21,Yes,No,No,No,No,No,No,Yes
7905-NJMXS,Yes,3.19,Yes,Yes,Cable,26,Yes,Yes,No,Yes,No,No,No,Yes
7905-TVXTA,Yes,8.32,No,Yes,DSL,22,Yes,No,No,Yes,Yes,No,No,Yes
7908-QCBCA,Yes,33.46,No,Yes,Fiber Optic,12,No,No,No,No,No,No,No,No
7909-FIOIY,No,1,,Yes,Cable,85,No,No,No,No,No,No,No,Yes
7912-SYRQT,Yes,18.99,Yes,Yes,Fiber Optic,23,No,No,No,No,No,No,No,Yes
7916-VCCPB,Yes,40.03,No,Yes,Fiber Optic,20,No,Yes,No,No,No,No,No,Yes
7919-ZODZZ,Yes,42,No,Yes,DSL,14,No,Yes,Yes,No,No,Yes,Yes,Yes
7921-BEPCI,Yes,12.63,Yes,Yes,DSL,23,Yes,Yes,No,No,No,No,No,Yes
7921-LMDFQ,Yes,4.14,No,Yes,Fiber Optic,21,No,No,Yes,No,Yes,Yes,Yes,Yes
7923-IYJWY,Yes,44.56,Yes,Yes,Fiber Optic,29,Yes,Yes,Yes,Yes,Yes,Yes,No,No
7924-GJZFI,Yes,38.59,No,Yes,Fiber Optic,24,No,No,No,No,No,No,No,Yes
7925-PNRGI,Yes,10.21,Yes,Yes,DSL,11,Yes,Yes,Yes,Yes,Yes,No,No,Yes
7926-IJOOU,Yes,16.36,No,No,,0,,,,,,,,
7927-AUXBZ,Yes,9.34,No,Yes,Fiber Optic,8,No,No,No,Yes,Yes,No,No,Yes
7928-VJYAB,Yes,38.48,No,Yes,Fiber Optic,19,No,No,No,No,Yes,Yes,Yes,Yes
7929-DMBCV,Yes,11.39,No,Yes,Fiber Optic,21,No,No,Yes,Yes,No,No,No,Yes
7929-SKFGK,Yes,21.68,Yes,Yes,Fiber Optic,30,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
7931-PXHFC,Yes,46.21,No,Yes,Cable,14,No,No,Yes,Yes,No,Yes,Yes,Yes
7932-WPTDS,No,1,,Yes,DSL,19,No,No,No,No,No,No,No,Yes
7938-OUHIO,Yes,32.76,No,Yes,Fiber Optic,73,No,No,Yes,Yes,Yes,Yes,Yes,Yes
7940-UQQUG,Yes,13.95,Yes,Yes,Fiber Optic,11,Yes,No,No,Yes,Yes,Yes,Yes,Yes
7941-RCJOW,Yes,44.7,No,No,,0,,,,,,,,
7943-RQCHR,Yes,10.07,Yes,Yes,Fiber Optic,26,No,No,No,No,Yes,Yes,Yes,No
7945-HLKEA,Yes,37.95,Yes,Yes,DSL,27,Yes,No,Yes,Yes,No,No,No,No
7945-PRBVF,Yes,17.2,No,No,,0,,,,,,,,
7950-XWOVN,No,1,,Yes,DSL,22,No,Yes,Yes,No,No,No,No,No
7951-QKZPL,Yes,35.31,Yes,No,,0,,,,,,,,
7951-VRDVK,Yes,13.9,No,Yes,Cable,73,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
7952-OBOYL,Yes,25.1,No,Yes,Fiber Optic,59,No,No,Yes,Yes,Yes,No,Yes,Yes
7954-MLBUN,Yes,10.05,No,Yes,Fiber Optic,14,No,No,Yes,Yes,Yes,Yes,Yes,Yes
7956-XQWGU,Yes,2.59,No,No,,0,,,,,,,,
7957-RYHQD,Yes,44.86,No,Yes,Fiber Optic,4,Yes,Yes,No,No,No,No,No,Yes
7963-GQRMY,Yes,44.46,No,Yes,DSL,51,No,No,No,No,No,No,Yes,Yes
7963-SHNDT,No,1,,Yes,DSL,7,Yes,Yes,No,Yes,No,No,No,No
7964-VEXDG,Yes,13.39,Yes,Yes,Fiber Optic,24,Yes,No,No,No,No,No,No,Yes
7964-YESJC,Yes,9.3,Yes,Yes,DSL,27,Yes,Yes,Yes,No,No,No,No,Yes
7964-ZRKKG,Yes,37.6,Yes,Yes,Fiber Optic,23,No,Yes,No,No,Yes,No,No,Yes
7966-YOTQW,Yes,33.98,Yes,Yes,DSL,59,Yes,No,No,No,No,No,No,Yes
7967-HYCDE,Yes,41.93,No,Yes,Fiber Optic,59,No,No,No,No,No,No,Yes,Yes
7968-QUXNS,Yes,27.54,No,No,,0,,,,,,,,
7969-AULMZ,Yes,9.06,Yes,Yes,Fiber Optic,10,No,No,No,No,Yes,Yes,Yes,Yes
7969-FFOWG,Yes,18.07,No,No,,0,,,,,,,,
7971-HLVXI,Yes,44,Yes,Yes,Fiber Optic,20,No,No,No,No,No,Yes,Yes,Yes
7973-DZRKH,Yes,27.09,Yes,Yes,Fiber Optic,51,Yes,No,Yes,Yes,No,No,No,Yes
7975-JMZNT,Yes,23.27,Yes,Yes,DSL,58,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
7975-TZMLR,Yes,16.64,Yes,Yes,Fiber Optic,8,No,Yes,Yes,No,Yes,Yes,Yes,Yes
7976-CICYS,Yes,27.04,No,No,,0,,,,,,,,
7977-HXJKU,Yes,27.6,No,No,,0,,,,,,,,
7978-DKUQH,Yes,37.1,No,Yes,Fiber Optic,82,No,No,Yes,No,No,No,No,Yes
7979-CORPM,Yes,35.93,Yes,Yes,Fiber Optic,5,No,Yes,No,No,Yes,No,No,Yes
7980-MHFLQ,Yes,18.21,Yes,No,,0,,,,,,,,
7982-VCELR,Yes,19.64,No,Yes,Fiber Optic,71,No,Yes,No,No,Yes,Yes,Yes,Yes
7989-AWGEH,No,1,,Yes,DSL,47,Yes,No,No,No,No,Yes,Yes,Yes
7989-CHGTL,Yes,14.17,No,No,,0,,,,,,,,
7989-VCQOH,Yes,10.29,No,Yes,DSL,59,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
7993-NQLJE,Yes,32.73,No,Yes,Fiber Optic,17,Yes,No,No,No,No,No,No,Yes
7993-PYKOF,Yes,5.34,No,Yes,Fiber Optic,42,Yes,No,No,No,No,No,Yes,Yes
7994-UYIVZ,Yes,39.59,Yes,Yes,Fiber Optic,16,No,No,No,No,No,Yes,Yes,No
7994-XIRTR,Yes,5.14,No,Yes,DSL,6,No,No,Yes,Yes,No,Yes,No,Yes
