Customer ID,Gender,Age,Married,Number of Dependents,City,Zip Code,Latitude,Longitude,Customer Status
7636-PEPNS,Female,44,Yes,3,Palos Verdes Peninsula,90274,33.788208,-118.404955,Stayed
7636-XUHWW,Male,56,No,0,Firebaugh,93622,36.785618,-120.625382,Joined
7638-QVMVY,Female,63,No,0,Visalia,93292,36.37559,-119.211689,Churned
7639-LIAYI,Male,23,No,0,Los Angeles,90057,34.061918,-118.277939,Stayed
7639-OPLNG,Male,56,Yes,0,San Diego,92107,32.741852,-117.243453,Stayed
7639-SUPCW,Female,32,No,0,Glen Ellen,95442,38.368744,-122.522642,Churned
7641-EUYET,Male,76,Yes,0,Tranquillity,93668,36.635661,-120.288644,Churned
7641-TQFHN,Male,21,No,1,Fresno,93704,36.799648,-119.801247,Stayed
7643-RCHXS,Female,31,Yes,3,Montgomery Creek,96065,40.877552,-121.885884,Stayed
7644-OMVMY,Male,56,Yes,1,Los Angeles,90029,34.089953,-118.294824,Stayed
7647-GYYKX,Female,48,Yes,4,San Marcos,92069,33.162624,-117.170863,Stayed
7649-PHJVR,Male,22,No,0,Paso Robles,93446,35.634222,-120.728341,Stayed
7649-SIJJF,Male,36,Yes,0,Emeryville,94608,37.83726,-122.287648,Stayed
7654-YWJUF,Male,61,Yes,0,Sunland,91040,34.282704,-118.312929,Stayed
7657-DYEPJ,Male,73,No,0,Los Angeles,90024,34.066303,-118.435479,Churned
7658-UYUQS,Male,71,Yes,0,Fullerton,92835,33.902211,-117.914922,Stayed
7660-HDPJV,Female,51,No,0,Long Beach,90810,33.819814,-118.222416,Churned
7661-CPURM,Male,49,No,0,Alhambra,91803,34.074736,-118.145959,Stayed
7663-CUXZB,Male,34,Yes,0,Fields Landing,95537,40.726949,-124.217378,Stayed
7663-RGWBC,Male,44,No,0,Los Angeles,90049,34.091829,-118.491244,Churned
7663-YJHSN,Female,33,Yes,0,Moss Landing,95039,36.863303,-121.781632,Stayed
7663-ZTEGJ,Male,46,No,0,Escondido,92027,33.141265,-116.967221,Stayed
7665-NKLAV,Female,19,Yes,3,Pleasanton,94566,37.633361,-121.862395,Stayed
7665-TOALD,Female,25,No,0,Temecula,92592,33.507255,-117.029473,Churned
7665-VIGUD,Male,40,No,0,Santa Barbara,93108,34.457541,-119.631072,Stayed
7666-WKRON,Female,39,No,0,Riverbank,95367,37.734971,-120.954271,Churned
7668-XCFYV,Female,77,Yes,0,Glendora,91741,34.14649,-117.849815,Stayed
7669-LCRSD,Male,49,Yes,2,Igo,96047,40.524535,-122.647172,Stayed
7670-ZBPOQ,Female,59,Yes,0,Denair,95316,37.524721,-120.757977,Stayed
7672-VFMXZ,Male,31,Yes,0,Long Beach,90815,33.797638,-118.11662,Stayed
7673-BQGKU,Female,64,Yes,3,Carlsbad,92009,33.098018,-117.258203,Stayed
7673-LPRNY,Female,43,No,0,Pasadena,91104,34.165383,-118.123752,Stayed
7674-YTAFD,Female,64,No,0,North Hills,91343,34.238802,-118.482296,Stayed
7675-OZCZG,Female,76,No,0,Fallbrook,92028,33.362575,-117.299644,Churned
7677-SJJJK,Male,26,Yes,0,Granite Bay,95746,38.749466,-121.184196,Stayed
7682-AZNDK,Male,25,Yes,3,Williams,95987,39.117537,-122.284654,Stayed
7683-CBDKJ,Male,42,Yes,1,Palmdale,93550,34.536232,-118.082935,Churned
7684-XSZIY,Male,53,Yes,3,Loomis,95650,38.809175,-121.171375,Stayed
7688-AWMDX,Male,21,Yes,0,San Diego,92131,32.89325,-117.087091,Stayed
7690-KPNCU,Male,20,Yes,0,Willow Creek,95573,40.949012,-123.655847,Stayed
7691-KGKGP,Male,31,Yes,1,Aliso Viejo,92656,33.571259,-117.731917,Stayed
7691-XVTZH,Female,30,Yes,0,Aromas,95004,36.878364,-121.629781,Stayed
7693-LCKZL,Male,57,Yes,1,Julian,92036,32.980678,-116.262854,Churned
7693-QPEFS,Male,75,No,0,Davenport,95017,37.114335,-122.237162,Stayed
7694-VLBWQ,Male,61,Yes,0,Coronado,92118,32.68674,-117.186612,Churned
7695-PKLCZ,Female,32,No,0,Salinas,93908,36.624338,-121.615669,Stayed
7696-AMHOD,Female,23,Yes,1,Fallbrook,92028,33.362575,-117.299644,Stayed
7696-CFTAT,Male,24,Yes,3,Diamond Bar,91765,33.992416,-117.807874,Stayed
7698-YFGEZ,Male,55,No,0,Riverside,92509,34.004379,-117.447864,Joined
7703-ZEKEF,Male,47,No,0,Heber,92249,32.730583,-115.501083,Churned
7706-DZNKK,Male,63,No,0,Palmdale,93551,34.613476,-118.256358,Stayed
7706-YLMQA,Female,30,No,0,Madera,93638,37.004068,-119.930027,Stayed
7707-PYBBH,Male,49,No,0,Lucerne Valley,92356,34.508417,-116.856103,Stayed
7710-JSYOA,Female,59,Yes,1,Pala,92059,33.384345,-117.072619,Stayed
7711-GQBZC,Female,42,Yes,1,Stockton,95207,38.002125,-121.324979,Stayed
7711-YIJWC,Male,21,Yes,2,Shingletown,96088,40.497441,-121.827524,Stayed
7714-YXSMB,Female,60,No,0,Irvine,92612,33.643095,-117.810896,Stayed
7716-YTYHG,Female,41,Yes,0,Oxnard,93030,34.223244,-119.18012,Churned
7717-BICXI,Male,37,Yes,3,O Neals,93645,37.140104,-119.657092,Stayed
7718-RXDGG,Male,54,Yes,0,Newcastle,95658,38.883224,-121.15918,Stayed
7718-UPSKJ,Female,59,Yes,0,San Diego,92116,32.765299,-117.122565,Stayed
7721-DVEKZ,Female,42,No,0,Thousand Oaks,91360,34.214054,-118.88109,Joined
7721-JXEAW,Male,23,Yes,0,Elk Grove,95624,38.434138,-121.30587,Churned
7722-CVFXN,Male,50,Yes,3,Santa Cruz,95064,37.007882,-122.065975,Stayed
7722-VJRQD,Male,38,Yes,0,Brooks,95606,38.809804,-122.241383,Stayed
7727-SHVZV,Female,56,No,0,Chico,95926,39.745712,-121.84333,Stayed
7729-JTEEC,Male,33,Yes,1,Olympic Valley,96146,39.191797,-120.212401,Joined
7729-XBTWX,Male,62,Yes,2,San Ramon,94583,37.766556,-121.976784,Stayed
7730-CLDSV,Female,61,Yes,2,Brentwood,94513,37.908242,-121.682472,Stayed
7730-IUTDZ,Male,63,No,0,Chatsworth,91311,34.294142,-118.603883,Churned
7733-UDMTP,Female,65,No,0,Fresno,93726,36.793601,-119.761131,Stayed
7734-DBOAI,Female,42,Yes,2,Pope Valley,94567,38.672708,-122.403219,Churned
7739-LAXOG,Female,51,Yes,0,Sacramento,95825,38.590035,-121.412455,Churned
7740-BTPUX,Male,72,Yes,0,Manchester,95459,38.966713,-123.586412,Stayed
7740-KKCXF,Male,61,Yes,0,Los Angeles,90039,34.110845,-118.259595,Stayed
7742-MYPGI,Female,39,Yes,2,Cobb,95426,38.838088,-122.73203,Stayed
7743-EXURX,Male,47,Yes,1,Glendale,91208,34.195386,-118.238508,Churned
7746-AWNQW,Female,62,No,0,La Jolla,92037,32.853743,-117.25034,Stayed
7746-QYVCO,Male,57,Yes,0,White Water,92282,33.972293,-116.654195,Stayed
7748-UMTRK,Female,80,No,1,San Francisco,94132,37.722302,-122.491129,Stayed
7750-EYXWZ,Female,62,No,0,Yucca Valley,92284,34.159534,-116.425984,Stayed
7752-XUSCI,Female,20,No,0,Crestline,92325,34.248061,-117.29028,Churned
7753-USQYQ,Male,47,No,0,West Covina,91792,34.024405,-117.898722,Stayed
7754-IXRMC,Female,39,No,0,Atascadero,93422,35.453912,-120.69461,Joined
7758-UJWYS,Male,31,Yes,1,Millbrae,94030,37.601248,-122.403099,Stayed
7758-XKCBS,Male,56,No,0,Reseda,91335,34.200175,-118.540958,Churned
7760-OYPDY,Female,32,No,2,Los Angeles,90056,33.987945,-118.370442,Churned
7762-ONLJY,Female,62,Yes,3,Sacramento,95834,38.646209,-121.52446,Stayed
7762-URZQH,Male,30,Yes,0,Venice,90291,33.991782,-118.479229,Churned
7764-BDPEE,Male,50,No,3,Hayward,94542,37.656695,-122.048361,Joined
7765-LWVVH,Female,39,Yes,2,Caspar,95420,39.361283,-123.784599,Stayed
7766-CLTIC,Female,58,No,0,Kenwood,95452,38.419525,-122.521585,Stayed
7767-UXAGJ,Male,37,No,0,Colfax,95713,39.084645,-120.894014,Churned
7771-CFQRQ,Female,32,Yes,3,Mariposa,95338,37.526791,-119.99437,Stayed
7771-ZONAT,Male,62,No,0,Woodacre,94973,38.005839,-122.638155,Stayed
7774-OJSXI,Male,53,No,0,South Lake Tahoe,96150,38.911577,-120.106169,Churned
7776-QGYJC,Female,64,Yes,5,Shasta Lake,96019,40.692523,-122.369876,Stayed
7776-QWNFX,Male,71,Yes,0,Chino,91710,33.990646,-117.663025,Churned
7777-UNYHB,Female,43,Yes,1,Traver,93673,36.456091,-119.486225,Stayed
7779-LGOVN,Male,74,Yes,0,Paskenta,96074,39.884395,-122.587513,Churned
7779-ORAEL,Male,77,Yes,0,Mi Wuk Village,95346,38.121601,-120.133915,Stayed
7780-OTDSO,Male,51,Yes,0,Covelo,95428,39.83307,-123.178765,Churned
7781-EWARA,Male,19,Yes,3,Big Bend,96011,41.096569,-121.879082,Stayed
7781-HVGMK,Female,56,Yes,0,Amboy,92304,34.559882,-115.637164,Stayed
7783-YKGDV,Female,49,No,0,March Air Reserve Base,92518,33.888323,-117.277533,Churned
7785-RDVIG,Female,53,Yes,2,Hemet,92543,33.739415,-116.968339,Joined
7786-WBJYI,Female,31,No,0,San Diego,92130,32.957195,-117.202542,Churned
7787-BNTZM,Male,56,No,0,Comptche,95427,39.239818,-123.565432,Stayed
7789-CRUVC,Female,77,Yes,0,San Diego,92107,32.741852,-117.243453,Stayed
7789-HKSBS,Female,79,Yes,0,Lakewood,90713,33.847755,-118.112532,Stayed
7794-JASDG,Male,37,No,0,Winchester,92596,33.657433,-117.04254,Joined
7795-CFOCW,Male,53,No,0,Los Angeles,90004,34.076259,-118.310715,Stayed
7797-EJMDP,Female,34,No,0,Manteca,95336,37.830267,-121.201018,Stayed
7798-JVXYM,Female,52,No,0,Herald,95638,38.313447,-121.123886,Stayed
7799-DSEWS,Male,22,No,0,Hayward,94544,37.639215,-122.037554,Stayed
7799-LGRDP,Female,42,No,0,Lakewood,90713,33.847755,-118.112532,Stayed
7801-CEDNV,Male,33,Yes,0,Inglewood,90304,33.936827,-118.359824,Stayed
7801-KICAO,Female,43,No,0,Pasadena,91103,34.167465,-118.165327,Stayed
7802-EFKNY,Male,37,Yes,0,Redlands,92374,34.064073,-117.166158,Churned
7803-XOCCZ,Female,54,Yes,2,Anza,92539,33.527605,-116.666551,Stayed
7808-DVWEP,Male,51,Yes,0,Chico,95926,39.745712,-121.84333,Joined
7811-JIVPF,Female,44,No,0,Long Beach,90805,33.864622,-118.179626,Stayed
7812-FZHPE,Female,31,Yes,2,Bradley,93426,35.842889,-121.004862,Churned
7813-TKCVO,Female,23,Yes,0,Oak Park,91377,34.19225,-118.776874,Stayed
7813-ZGGAW,Male,68,No,0,Applegate,95703,38.983388,-120.988814,Stayed
7814-LEEVE,Female,60,Yes,0,Grass Valley,95949,39.099204,-121.137962,Joined
7815-PDTHL,Male,64,No,0,Van Nuys,91401,34.178483,-118.431791,Stayed
7816-VGHTO,Female,61,Yes,2,Rio Oso,95674,38.954144,-121.482536,Stayed
7817-BOQPW,Female,32,No,0,Rio Dell,95562,40.485849,-124.163234,Churned
7817-OMJNA,Male,23,No,0,Mammoth Lakes,93546,37.550074,-118.837167,Stayed
7820-ZYGNY,Male,33,No,0,La Puente,91746,34.038983,-117.991372,Stayed
7821-DPRQE,Male,25,Yes,0,Stockton,95207,38.002125,-121.324979,Stayed
7823-JSOAG,Male,39,No,0,Sonoma,95476,38.25485,-122.461799,Joined
7824-PANSQ,Male,52,No,0,Mammoth Lakes,93546,37.550074,-118.837167,Stayed
7825-ECJRF,Female,43,No,1,Santa Clarita,91350,34.502432,-118.41459,Churned
7825-GKXMW,Female,41,No,0,San Diego,92121,32.898613,-117.202937,Churned
7826-VVKWT,Female,69,Yes,1,San Diego,92114,32.707892,-117.05512,Stayed
7831-QGOXH,Female,27,No,0,Blue Lake,95525,40.94338,-123.831799,Churned
7833-PKIHD,Male,59,Yes,0,Palm Desert,92260,33.694501,-116.412711,Stayed
7838-LAZFO,Male,38,Yes,0,Hanford,93230,36.29223,-119.622676,Stayed
7839-NUIAA,Female,27,Yes,1,Davis Creek,96108,41.750354,-120.403885,Stayed
7839-QRKXN,Female,62,No,0,Glendale,91203,34.153338,-118.262974,Churned
7841-FCRQD,Female,27,Yes,0,Walnut,91789,34.018354,-117.85492,Stayed
7841-TZDMQ,Male,19,No,0,Sun Valley,91352,34.231053,-118.338307,Churned
7845-URHJN,Female,24,Yes,0,Hacienda Heights,91745,33.998471,-117.973758,Churned
7850-THJMU,Female,40,Yes,2,Mill Creek,96061,40.331975,-121.460674,Stayed
7850-VWJUU,Female,37,No,0,Lakewood,90715,33.841027,-118.078097,Stayed
7851-FLGGQ,Male,49,No,0,Wheatland,95692,39.043387,-121.409837,Churned
7851-WZEKY,Female,32,No,0,Stockton,95219,38.029729,-121.387999,Churned
7852-LECYP,Male,79,Yes,0,Los Angeles,90019,34.049841,-118.33846,Stayed
7853-GVUDZ,Female,55,Yes,1,Los Angeles,90004,34.076259,-118.310715,Churned
7853-OETYL,Female,40,Yes,0,West Covina,91790,34.066964,-117.937007,Stayed
7853-WNZSY,Male,58,No,0,El Nido,95317,37.127386,-120.506422,Joined
7854-EDSSA,Male,46,No,0,Santa Rosa,95404,38.526941,-122.709096,Churned
7854-EKTJL,Female,31,No,5,Salinas,93901,36.64152,-121.622188,Churned
7854-FOKSF,Male,54,No,0,Rosamond,93560,34.903052,-118.411251,Churned
7855-DIWPO,Female,60,No,0,Sloughhouse,95683,38.470423,-121.114897,Stayed
7856-GANIL,Male,71,Yes,0,Irvine,92606,33.703976,-117.824172,Stayed
7858-GTZSP,Female,33,No,0,San Lucas,93954,36.125529,-120.864443,Stayed
7860-KSUGX,Male,25,Yes,0,Long Beach,90806,33.802664,-118.179971,Stayed
7860-UXCRM,Male,22,Yes,2,San Gabriel,91775,34.114772,-118.089431,Stayed
7861-UVUFT,Female,36,Yes,0,Sloughhouse,95683,38.470423,-121.114897,Churned
7868-BGSZA,Male,30,Yes,0,Riverside,92504,33.9108,-117.398153,Stayed
7868-TMWMZ,Female,69,Yes,0,Berkeley,94703,37.863843,-122.275684,Stayed
7869-ZYDST,Male,33,Yes,0,Hyampom,96046,40.648024,-123.465088,Stayed
7872-BAAZR,Female,49,Yes,1,Norwalk,90650,33.905963,-118.08263,Stayed
7872-RDDLZ,Female,68,No,0,Piercy,95587,39.955587,-123.681175,Stayed
7873-CVMAW,Male,61,No,0,Van Nuys,91405,34.202494,-118.448048,Stayed
7874-ECPQJ,Female,57,No,2,Wofford Heights,93285,35.690535,-118.552784,Stayed
7876-AEHIG,Female,48,No,0,Daly City,94015,37.680844,-122.48131,Stayed
7876-BEUTG,Female,34,No,0,San Bruno,94066,37.624436,-122.430661,Stayed
7876-DNYAP,Female,29,Yes,2,Washington,95986,39.34128,-120.786867,Stayed
7878-JGDKK,Male,38,No,0,Selma,93662,36.545322,-119.642281,Stayed
7878-RTCZG,Female,55,No,0,Inglewood,90302,33.975332,-118.355252,Joined
7879-CGSFV,Male,19,No,0,Sugarloaf,92386,34.243088,-116.830015,Stayed
7880-XSOJX,Male,50,No,0,Garden Grove,92840,33.787165,-117.931889,Stayed
7881-EVUAD,Female,49,No,0,Oroville,95966,39.473896,-121.415927,Churned
7881-INRLC,Male,34,No,0,San Mateo,94403,37.538309,-122.305109,Churned
7883-ROJOC,Female,33,Yes,0,Point Reyes Station,94956,38.060264,-122.830646,Stayed
7890-VYYWG,Male,67,Yes,0,Sutter,95982,39.172777,-121.805845,Churned
7892-POOKP,Female,23,Yes,3,Los Angeles,90010,34.062125,-118.315709,Churned
7892-QVYKW,Female,25,Yes,1,El Cajon,92020,32.79697,-116.969082,Stayed
7893-IXHRQ,Male,53,No,0,Sacramento,95826,38.542532,-121.378826,Churned
7895-VONWT,Female,20,No,0,Manhattan Beach,90266,33.889632,-118.39737,Stayed
7898-PDWQE,Male,22,Yes,0,Maxwell,95955,39.281194,-122.226568,Stayed
7901-HXJVA,Male,20,No,0,Chico,95928,39.681488,-121.83721,Stayed
7901-IIDQV,Male,28,No,0,San Diego,92119,32.802959,-117.027095,Stayed
7901-TBKJX,Male,76,No,0,Twentynine Palms,92278,34.457829,-116.139589,Stayed
7903-CMPEY,Male,78,Yes,0,Corte Madera,94925,37.924014,-122.511694,Churned
7905-NJMXS,Male,68,Yes,0,Williams,95987,39.117537,-122.284654,Stayed
7905-TVXTA,Female,63,No,0,Salinas,93907,36.77462,-121.664714,Stayed
7908-QCBCA,Female,47,Yes,0,Atwater,95301,37.321233,-120.656354,Churned
7909-FIOIY,Female,21,Yes,1,Santa Clara,95051,37.348129,-121.98469,Stayed
7912-SYRQT,Female,35,No,0,Los Angeles,90042,34.11572,-118.192754,Churned
7916-VCCPB,Female,58,Yes,1,Parker Dam,92267,34.273872,-114.192901,Stayed
7919-ZODZZ,Female,32,Yes,2,Antioch,94509,37.980057,-121.801599,Stayed
7921-BEPCI,Female,40,No,0,Rocklin,95765,38.823278,-121.281856,Stayed
7921-LMDFQ,Male,69,No,0,Chula Vista,91910,32.636792,-117.054989,Stayed
7923-IYJWY,Male,68,No,0,Twain Harte,95383,38.107441,-120.230625,Stayed
7924-GJZFI,Female,75,Yes,0,Jackson,95642,38.336216,-120.76901,Stayed
7925-PNRGI,Female,51,Yes,2,Chula Vista,91914,32.688506,-116.938632,Stayed
7926-IJOOU,Male,50,No,0,San Francisco,94116,37.74441,-122.486764,Joined
7927-AUXBZ,Female,45,No,0,Sun City,92586,33.707483,-117.200006,Churned
7928-VJYAB,Male,44,Yes,1,Lemoore,93245,36.303666,-119.825657,Stayed
7929-DMBCV,Female,45,Yes,0,Arroyo Grande,93420,35.176236,-120.483243,Stayed
7929-SKFGK,Male,23,Yes,0,Mentone,92359,34.103578,-117.04054,Stayed
7931-PXHFC,Male,46,No,0,Duarte,91010,34.145695,-117.95982,Churned
7932-WPTDS,Female,77,Yes,0,San Diego,92126,32.886925,-117.152162,Churned
7938-OUHIO,Male,28,No,0,Mill Valley,94941,37.901371,-122.572024,Churned
7940-UQQUG,Female,42,Yes,2,Thousand Oaks,91360,34.214054,-118.88109,Stayed
7941-RCJOW,Male,34,No,0,Tehama,96090,40.021787,-122.127576,Stayed
7943-RQCHR,Female,34,No,0,Davis,95616,38.508735,-121.678813,Churned
7945-HLKEA,Female,29,No,0,Half Moon Bay,94019,37.45567,-122.407992,Stayed
7945-PRBVF,Male,47,No,0,Nevada City,95959,39.333737,-120.858667,Stayed
7950-XWOVN,Male,60,No,0,Oxnard,93035,34.18454,-119.224666,Stayed
7951-QKZPL,Female,21,Yes,0,Saint Helena,94574,38.581354,-122.296283,Churned
7951-VRDVK,Female,26,No,0,Laguna Hills,92653,33.606899,-117.717854,Stayed
7952-OBOYL,Male,24,No,0,Upland,91786,34.105493,-117.660934,Joined
7954-MLBUN,Male,41,No,0,Santa Barbara,93111,34.460197,-119.802602,Stayed
7956-XQWGU,Male,43,No,0,Long Beach,90803,33.760458,-118.129725,Stayed
7957-RYHQD,Female,65,No,0,Bellflower,90706,33.887676,-118.127289,Churned
7963-GQRMY,Female,19,Yes,0,Los Angeles,90004,34.076259,-118.310715,Churned
7963-SHNDT,Female,63,No,0,Redwood City,94062,37.410567,-122.297152,Stayed
7964-VEXDG,Male,61,No,2,Anaheim,92802,33.807864,-117.923782,Stayed
7964-YESJC,Female,21,Yes,0,Moorpark,93021,34.312945,-118.858169,Stayed
7964-ZRKKG,Male,44,Yes,0,Van Nuys,91411,34.17847,-118.459472,Stayed
7966-YOTQW,Male,29,No,0,Nubieber,96068,41.082472,-121.195215,Stayed
7967-HYCDE,Male,26,No,0,Spring Valley,91978,32.730264,-116.950963,Stayed
7968-QUXNS,Male,24,No,0,Dobbins,95935,39.381174,-121.21191,Stayed
7969-AULMZ,Female,63,No,0,San Francisco,94104,37.791222,-122.402241,Churned
7969-FFOWG,Male,30,Yes,0,Littlerock,93543,34.505273,-117.955054,Stayed
7971-HLVXI,Male,62,Yes,2,San Bernardino,92404,34.183286,-117.221722,Stayed
7973-DZRKH,Female,20,No,1,Riverside,92507,33.976328,-117.319786,Stayed
7975-JMZNT,Male,19,Yes,0,Columbia,95310,38.085839,-120.37855,Stayed
7975-TZMLR,Male,37,No,0,Reedley,93654,36.636638,-119.421842,Stayed
7976-CICYS,Male,49,No,0,Woodland Hills,91367,34.178068,-118.615714,Stayed
7977-HXJKU,Male,45,No,2,Scotia,95565,40.440636,-124.098739,Stayed
7978-DKUQH,Female,26,Yes,0,Lake Elsinore,92532,33.705836,-117.318204,Stayed
7979-CORPM,Male,40,No,0,Oakdale,95361,37.785033,-120.776141,Churned
7980-MHFLQ,Female,42,Yes,3,Independence,93526,36.869584,-118.189241,Stayed
7982-VCELR,Female,20,No,0,Ramona,92065,33.044541,-116.833922,Stayed
7989-AWGEH,Male,24,Yes,2,San Luis Obispo,93405,35.236549,-120.727344,Stayed
7989-CHGTL,Male,52,No,0,San Diego,92122,32.85723,-117.209774,Churned
7989-VCQOH,Male,29,Yes,1,Auberry,93602,36.991762,-119.242874,Stayed
7993-NQLJE,Male,39,Yes,1,Glenn,95943,39.597975,-122.032248,Stayed
7993-PYKOF,Male,20,Yes,0,Rio Nido,95471,38.522328,-122.97932,Churned
7994-UYIVZ,Male,62,Yes,0,Miramonte,93641,36.696759,-119.024051,Stayed
7994-XIRTR,Male,79,No,0,Roseville,95747,38.784329,-121.373245,Stayed
7995-ZHHNZ,Male,56,Yes,0,Fullerton,92832,33.868316,-117.929029,Stayed
7996-BPXHY,Female,44,Yes,3,San Francisco,94111,37.801776,-122.402293,Stayed
7996-MHXLW,Female,51,No,0,Ocotillo,92259,32.698964,-115.886656,Stayed
7997-EASSD,Female,56,Yes,0,Redwood City,94061,37.461251,-122.235414,Stayed
7998-WNZEM,Male,51,No,0,San Francisco,94131,37.746699,-122.442833,Stayed
7998-ZLXWN,Female,21,Yes,0,Larkspur,94939,37.937082,-122.532369,Stayed
8000-REIQB,Female,73,No,0,San Diego,92117,32.825086,-117.199424,Churned
8003-EWNDZ,Female,52,No,0,Philo,95466,39.094102,-123.500853,Stayed
8006-PYCSW,Female,60,No,0,Los Angeles,90040,33.994524,-118.149953,Joined
8007-YYPWD,Female,52,No,0,Homeland,92548,33.761894,-117.120868,Stayed
8008-ESFLK,Female,43,Yes,0,Capitola,95010,36.977025,-121.952864,Stayed
8008-HAWED,Male,38,No,0,Los Angeles,90027,34.127194,-118.295647,Churned
8008-OTEZX,Female,30,Yes,2,Villa Park,92861,33.817473,-117.810462,Stayed
8010-EZLOU,Male,75,No,0,San Marino,91108,34.122671,-118.112911,Churned
8012-SOUDQ,Female,65,No,0,Los Angeles,90059,33.927254,-118.249826,Stayed
8015-IHCGW,Female,53,Yes,1,Garden Grove,92844,33.766476,-117.969795,Stayed
8016-NCFVO,Male,70,No,0,Glendale,91203,34.153338,-118.262974,Stayed
8016-ZMGMO,Female,73,Yes,0,Colusa,95932,39.273096,-122.050763,Stayed
8017-LXHFA,Female,77,No,0,San Diego,92130,32.957195,-117.202542,Churned
8017-UVSZU,Female,62,Yes,0,Calabasas,91302,34.130861,-118.68346,Stayed
8019-ENHXU,Male,50,Yes,0,Oakland,94601,37.776523,-122.219268,Churned
8020-BWHYL,Female,70,No,0,Montrose,91020,34.2112,-118.230625,Churned
8022-BECSI,Male,62,No,0,Santa Ysabel,92070,33.174725,-116.743329,Stayed
8023-QHAIO,Female,72,Yes,0,Corona,92882,33.819385,-117.600213,Stayed
8024-XNAFQ,Female,66,No,0,Isleton,95641,38.154823,-121.601358,Stayed
8028-PNXHQ,Male,40,Yes,0,Downey,90242,33.921793,-118.140588,Stayed
8029-XYPWT,Male,72,Yes,0,Anaheim,92806,33.83796,-117.870494,Stayed
8033-ATFAS,Female,32,Yes,2,San Mateo,94404,37.556094,-122.272437,Stayed
8033-VCZGH,Male,27,Yes,0,Tracy,95376,37.680968,-121.446049,Stayed
8034-RYTVV,Female,19,No,0,Rancho Santa Margarita,92688,33.624654,-117.611733,Stayed
8035-BUYVG,Male,39,Yes,0,Running Springs,92382,34.186211,-117.07683,Churned
8035-PWSEV,Female,60,No,0,Hayward,94542,37.656695,-122.048361,Stayed
8039-ACLPL,Female,29,Yes,0,Mather,95655,38.549822,-121.266725,Stayed
8039-EQPIM,Male,22,Yes,0,Spring Valley,91977,32.726627,-116.994608,Stayed
8040-MNRTF,Female,47,No,0,Taft,93268,35.184837,-119.402525,Joined
8041-TMEID,Male,73,Yes,0,Corning,96021,39.913777,-122.289984,Stayed
8042-JVNFH,Male,23,No,0,Olancha,93549,36.296851,-117.865469,Churned
8042-RNLKO,Male,40,No,0,Watsonville,95076,36.931654,-121.752383,Stayed
8043-PNYSD,Male,48,Yes,2,Lakehead,96051,40.883853,-122.418258,Stayed
8044-BGWPI,Male,50,Yes,2,Ontario,91764,34.074087,-117.605618,Stayed
8046-DNVTL,Male,56,Yes,0,Weott,95571,40.310119,-123.909449,Stayed
8048-DSDFQ,Male,63,No,0,Midway City,92655,33.744439,-117.98588,Joined
8049-WJCLQ,Male,50,Yes,2,Ducor,93218,35.846067,-119.004073,Stayed
8050-DVOJX,Male,67,No,0,Keeler,93530,36.560498,-117.962461,Stayed
8050-WYBND,Female,55,No,2,Whittier,90606,33.976678,-118.065875,Stayed
8050-XGRVL,Female,22,Yes,3,Millville,96062,40.531257,-122.148139,Stayed
8051-HJRLT,Female,72,No,0,Wrightwood,92397,34.358321,-117.618263,Churned
8053-WWDRO,Female,62,Yes,0,San Diego,92109,32.787836,-117.232376,Churned
8058-DMYRU,Male,69,No,0,Glendale,91208,34.195386,-118.238508,Stayed
8058-INTPH,Female,57,No,0,San Diego,92109,32.787836,-117.232376,Churned
8058-JMEQO,Female,76,No,0,San Diego,92121,32.898613,-117.202937,Churned
8059-UDZFY,Female,73,No,2,Lucerne,95458,39.141934,-122.770679,Stayed
8060-HIWJJ,Male,35,No,0,Lincoln,95648,38.922812,-121.312005,Stayed
8062-YBDOE,Male,70,No,0,Canyon Country,91351,34.422519,-118.420717,Churned
8063-GBATB,Female,74,No,0,Cobb,95426,38.838088,-122.73203,Churned
8063-RJYNF,Male,27,No,0,Richmond,94804,37.921034,-122.341798,Churned
8064-RAVOH,Male,44,No,3,Oxnard,93030,34.223244,-119.18012,Joined
8065-BVEPF,Male,80,No,0,Yorkville,95494,38.888351,-123.239647,Stayed
8065-QBYTO,Female,68,No,0,Pomona,91768,34.067932,-117.785168,Stayed
8065-YKXKD,Female,39,No,0,San Diego,92126,32.886925,-117.152162,Churned
8066-POXGX,Female,28,No,0,Fresno,93720,36.878709,-119.7645,Churned
