Customer ID,Churn Category,Churn Reason
9803-FTJCG,,
9804-ICWBG,Attitude,Attitude of support person
9805-FILKB,,
9809-IMGCQ,Competitor,Competitor made better offer
9812-GHVRI,,
9814-AOUDH,,
9817-APLHW,,
9818-XQCUV,,
9819-FBNSV,,
9820-RMCQV,Competitor,Competitor made better offer
9821-BESNZ,,
9821-POOTN,Price,Price too high
9822-BIIGN,,
9822-OAOVB,,
9822-WMWVG,,
9823-EALYC,,
9824-BEMCV,Competitor,Competitor offered higher download speeds
9824-QCJPK,,
9825-YCXWZ,,
9828-AOQLM,Competitor,Competitor made better offer
9828-QHFBK,,
9830-ECLEN,,
9831-BPFRI,Dissatisfaction,Poor expertise of online support
9833-TGFHX,,
9835-ZIITK,Competitor,Competitor made better offer
9837-BMCLM,Price,Long distance charges
9837-FWLCH,,
9838-BFCQT,,
9839-ETQOE,,
9840-DVNDC,Attitude,Attitude of support person
9840-EFJQB,,
9842-EFSYY,,
9844-FELAJ,,
9845-PEEKO,,
9845-QOMAD,,
9846-GKXAS,Attitude,Attitude of support person
9847-HNVGP,,
9848-JQJTX,,
9850-OWRHQ,Dissatisfaction,Lack of self-service on Website
9851-KIELU,Competitor,Competitor made better offer
9851-QXEEQ,Competitor,Competitor had better devices
9853-JFZDU,,
9860-LISIZ,,
9861-PDSZP,,
9862-KJTYK,,
9863-JZAIC,Other,Don't know
9866-OCCKE,,
9866-QEVEE,Competitor,Competitor had better devices
9867-JCZSP,,
9867-NNXLC,,
9867-XOBQA,,
9871-ELEYA,,
9873-MNDKV,,
9874-QLCLH,Competitor,Competitor offered more data
9878-TNQGW,Competitor,Competitor made better offer
9880-TDQAC,,
9881-VCZEP,,
9885-AIBVB,,
9885-CSMWE,Dissatisfaction,Product dissatisfaction
9885-MFVSU,,
9888-ZCUMM,,
9889-TMAHG,Competitor,Competitor had better devices
9891-NQDBD,,
9894-EZEWG,Competitor,Competitor had better devices
9894-QMIMJ,,
9895-VFOXH,,
9896-UYMIE,,
9897-KXHCM,Competitor,Competitor offered higher download speeds
9898-KZQDZ,Competitor,Competitor had better devices
9903-LYSAB,,
9904-EHEVJ,,
9906-NHHVC,,
9907-SWKKF,Competitor,Competitor had better devices
9909-DFRJA,,
9909-IDLEK,,
9912-GVSEQ,Dissatisfaction,Network reliability
9912-OMZDS,,
9916-AYHTC,,
9917-KWRBE,,
9919-FZDED,,
9919-KNPOO,,
9919-YLNNG,,
9921-EZKBY,,
9921-QFQUL,,
9921-ZVRHG,Competitor,Competitor had better devices
9924-JPRMC,,
9926-PJHDQ,,
9927-DSWDF,,
9928-BZVLZ,,
9929-PLVPA,,
9931-DCEZH,,
9931-KGHOA,,
9932-WBWIK,,
9933-QRGTX,,
9938-EKRGF,,
9938-PRCVK,,
9938-TKDGL,,
9938-ZREHM,,
9940-HPQPG,Price,Extra data charges
9940-RHLFB,Competitor,Competitor made better offer
9943-VSZUV,,
9944-AEXBM,,
9944-HKVVB,Competitor,Competitor had better devices
9945-PSVIP,,
9947-OTFQU,Competitor,Competitor had better devices
9948-YPTDG,Competitor,Competitor offered more data
9950-MTGYX,,
9953-ZMKSM,,
9955-QOPOY,,
9957-YODKZ,,
9958-MEKUC,,
9959-WOFKT,,
9961-JBNMK,Dissatisfaction,Product dissatisfaction
9962-BFPDU,,
9964-WBQDJ,,
9965-YOKZB,Dissatisfaction,Network reliability
9967-ATRFS,,
9968-FFVVH,,
9970-QBCDA,,
9971-ZWPBF,,
9972-EWRJS,,
9972-NKTFD,,
9972-VAFJJ,,
9974-JFBHQ,,
9975-GPKZU,,
9975-SKRNR,,
9978-HYCIN,,
9979-RGMZT,,
9985-MWVIX,Competitor,Competitor had better devices
9986-BONCE,Competitor,Competitor made better offer
9987-LUTYD,,
9992-RRAMN,Dissatisfaction,Product dissatisfaction
9992-UJOEL,,
9993-LHIEB,,
9995-HOTOH,,
